time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461500000	-24.3474	-6.6021	4.82638	2.3318	-0.524177	lidar	0.274717	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5209	-6.44588	4.79957	2.29925	-0.54506	radar	3.81428	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6532	-6.30585	4.74576	2.27807	-0.541689	lidar	1.03855	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7843	-6.10708	4.73814	2.24015	-0.555606	radar	0.556509	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9393	-5.91348	4.75162	2.21275	-0.554956	lidar	0.299978	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0634	-5.68507	4.77427	2.17644	-0.559175	radar	1.76581	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1922	-5.51433	4.74656	2.15345	-0.556102	lidar	0.135192	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3526	-5.34349	4.75385	2.14915	-0.522128	radar	1.2222	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4849	-5.13378	4.76612	2.12223	-0.52241	lidar	0.0612424	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.5995	-5.02556	4.68285	2.12768	-0.481125	radar	6.22129	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7177	-4.83884	4.66794	2.10557	-0.480041	lidar	0.0341745	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8385	-4.63057	4.68206	2.08591	-0.470348	radar	0.226678	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.954	-4.39782	4.71157	2.05817	-0.472874	lidar	0.139065	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.086	-4.18106	4.71204	2.0135	-0.521355	radar	11.0212	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1855	-3.91734	4.76371	1.97972	-0.52611	lidar	0.491799	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2637	-3.67775	4.76603	1.92446	-0.579368	radar	3.65052	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.3293	-3.42207	4.79151	1.88823	-0.584295	lidar	1.00416	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3693	-3.16313	4.80769	1.83337	-0.623839	radar	1.18422	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.4166	-2.92423	4.80879	1.79908	-0.62615	lidar	0.425719	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.4701	-2.72268	4.77401	1.77204	-0.624563	radar	0.933598	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.519	-2.52953	4.73078	1.74649	-0.621675	lidar	0.514089	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5772	-2.28277	4.75046	1.72763	-0.599039	radar	0.932193	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.6124	-2.06869	4.72773	1.70002	-0.598049	lidar	0.109708	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6347	-1.82131	4.73576	1.68008	-0.573105	radar	2.39137	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6486	-1.57772	4.74215	1.64891	-0.574765	lidar	0.24603	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6373	-1.36999	4.70623	1.60642	-0.600233	radar	1.69751	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6401	-1.13638	4.70398	1.57605	-0.600571	lidar	0.0116995	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6877	-0.93844	4.67014	1.56296	-0.58414	radar	4.50884	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6851	-0.686451	4.69246	1.53354	-0.583582	lidar	0.0844319	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6803	-0.427357	4.73103	1.49589	-0.6024	radar	1.857	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.6498	-0.149266	4.77957	1.46237	-0.603438	lidar	0.616294	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.6382	0.0887978	4.78776	1.43236	-0.609127	radar	2.24596	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.602	0.369147	4.83944	1.40149	-0.607849	lidar	0.34772	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5998	0.592173	4.80964	1.39341	-0.573783	radar	1.49226	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5613	0.867972	4.85681	1.36661	-0.570963	lidar	0.495463	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.5127	1.16851	4.90478	1.36166	-0.518998	radar	8.4201	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4559	1.41043	4.9081	1.33509	-0.519361	lidar	0.024134	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.4267	1.55239	4.78177	1.32543	-0.493554	radar	8.13917	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3655	1.78517	4.7838	1.30071	-0.493529	lidar	0.000778067	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.3	2.00636	4.7754	1.2748	-0.496423	radar	0.0754612	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2291	2.22512	4.76518	1.24998	-0.496643	lidar	0.0163134	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1678	2.44453	4.73803	1.24133	-0.466004	radar	1.07818	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0859	2.69181	4.76654	1.21866	-0.464981	lidar	0.11057	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9993	2.91591	4.78975	1.18038	-0.497812	radar	2.44581	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8983	3.18556	4.84837	1.15695	-0.495693	lidar	0.474102	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.8288	3.42391	4.86216	1.14059	-0.488879	radar	1.96003	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.7222	3.643	4.86217	1.11551	-0.489349	lidar	0.0220606	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.6038	3.82446	4.82729	1.08412	-0.498111	radar	1.01292	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5017	4.02543	4.81125	1.06121	-0.496918	lidar	0.436591	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3796	4.2112	4.78402	1.03486	-0.496816	radar	0.471497	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2415	4.43898	4.81509	1.00938	-0.496727	lidar	0.409897	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0665	4.62237	4.7871	0.983319	-0.482253	radar	8.94306	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9355	4.82862	4.79533	0.960983	-0.480781	lidar	0.0947901	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7674	5.01756	4.79536	0.932197	-0.481208	radar	2.02955	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6131	5.23542	4.82875	0.909571	-0.479494	lidar	0.199178	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4387	5.40728	4.84928	0.866677	-0.511001	radar	0.916083	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2708	5.59788	4.86174	0.840397	-0.511299	lidar	0.171094	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.1188	5.72324	4.82383	0.800586	-0.536371	radar	3.13276	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9458	5.90334	4.83502	0.774567	-0.535528	lidar	0.0202015	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.8006	6.10113	4.77932	0.781078	-0.476614	radar	4.09462	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6295	6.2708	4.78265	0.757868	-0.476065	lidar	0.00526758	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4918	6.45038	4.75347	0.752736	-0.449473	radar	1.46738	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2927	6.6622	4.81822	0.735039	-0.444406	lidar	0.91258	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0887	6.75896	4.76289	0.699772	-0.451211	radar	5.47498	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8889	6.94243	4.80402	0.680407	-0.44797	lidar	0.383346	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6664	7.06014	4.81862	0.638711	-0.473093	radar	1.78252	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4698	7.21905	4.83629	0.618209	-0.470363	lidar	0.0822927	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.228	7.36485	4.93534	0.571411	-0.512852	radar	2.86375	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0218	7.52204	4.95719	0.551715	-0.507891	lidar	0.431529	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8349	7.75387	4.97138	0.568642	-0.451275	radar	6.34827	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6236	7.89359	4.979	0.547754	-0.449834	lidar	0.0204781	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4503	8.02216	4.9293	0.537654	-0.432119	radar	1.72542	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2413	8.10099	4.88827	0.506285	-0.440306	lidar	0.720903	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0307	8.31508	4.89614	0.526422	-0.379813	radar	5.49843	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8294	8.43844	4.88935	0.509427	-0.378398	lidar	0.381572	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.5584	8.58738	4.99413	0.480007	-0.399907	radar	3.92707	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3289	8.70431	5.00297	0.459956	-0.399826	lidar	0.101211	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1343	8.8479	4.95127	0.467623	-0.35697	radar	1.81647	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9264	8.93645	4.92344	0.446268	-0.359973	lidar	0.179039	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7364	9.05205	4.85779	0.448425	-0.325917	radar	1.61927	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5239	9.12746	4.83062	0.425984	-0.330847	lidar	0.210576	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2506	9.28335	4.93676	0.412945	-0.33417	radar	3.93585	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0102	9.3681	4.93974	0.391631	-0.33763	lidar	0.985376	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.8114	9.42199	4.89842	0.364385	-0.351165	radar	1.68839	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5733	9.50943	4.90779	0.346448	-0.351357	lidar	0.167724	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.3052	9.4862	4.94085	0.280074	-0.414751	radar	6.62625	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-18.0378	9.59339	4.99585	0.267288	-0.408095	lidar	0.668741	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7742	9.70038	4.99228	0.267929	-0.374935	radar	3.22574	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.5134	9.79194	5.02829	0.254906	-0.370025	lidar	0.284038	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2605	9.88094	5.05698	0.242412	-0.365955	radar	0.419846	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9943	9.97684	5.09892	0.232708	-0.358711	lidar	0.320809	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.737	10.0434	5.10674	0.218577	-0.353187	radar	0.164892	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.478	10.1261	5.13283	0.208267	-0.347158	lidar	0.265839	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.2159	10.2132	5.16214	0.200513	-0.338759	radar	0.580474	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9708	10.2492	5.14699	0.180267	-0.341503	lidar	0.0440366	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7245	10.3227	5.12447	0.179342	-0.318292	radar	0.516893	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4904	10.3365	5.09073	0.155944	-0.324464	lidar	0.223325	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1478	10.3924	5.25252	0.126613	-0.353174	radar	7.31575	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.8887	10.4274	5.25315	0.110039	-0.352328	lidar	0.0301134	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.663	10.4291	5.11519	0.107731	-0.312111	radar	6.98415	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4226	10.4238	5.0866	0.0838908	-0.318824	lidar	0.313449	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1496	10.4578	5.10407	0.0736256	-0.311177	radar	0.503849	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8602	10.5408	5.16937	0.0758513	-0.296477	lidar	1.26168	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.5946	10.6287	5.13508	0.0983675	-0.242881	radar	2.69953	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3467	10.6389	5.12154	0.0824539	-0.245971	lidar	0.0597119	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.077	10.673	5.1463	0.0731678	-0.244525	radar	0.177202	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8144	10.7217	5.16549	0.0695065	-0.237718	lidar	0.746841	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5273	10.8146	5.19846	0.0868515	-0.203721	radar	1.7563	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.2911	10.8034	5.16122	0.0677235	-0.210852	lidar	0.348893	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0258	10.855	5.15375	0.0758287	-0.184516	radar	0.581586	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.7754	10.8839	5.15092	0.0693892	-0.182387	lidar	0.397775	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.4711	10.9214	5.20498	0.0679574	-0.173569	radar	2.03475	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.2345	10.9251	5.17462	0.0557118	-0.176327	lidar	0.357294	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0149	10.8003	5.18398	-0.0246892	-0.276554	radar	8.29495	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7471	10.7895	5.19318	-0.0392235	-0.277052	lidar	0.230175	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5035	10.7854	5.16935	-0.0491223	-0.271198	radar	0.315244	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2568	10.7726	5.15714	-0.0625377	-0.271171	lidar	0.247042	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-9.99387	10.8681	5.08913	-0.0183129	-0.188894	radar	6.97022	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.73649	10.881	5.09863	-0.0226884	-0.184853	lidar	0.418191	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.56463	10.8194	4.97331	-0.0443962	-0.189341	radar	3.85506	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.30391	10.829	4.99431	-0.0477285	-0.184478	lidar	0.311429	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.08531	10.7849	4.9242	-0.0586279	-0.175774	radar	1.97168	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.81972	10.7988	4.95592	-0.0589026	-0.16901	lidar	0.555739	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.62378	10.7139	4.86081	-0.0829171	-0.174819	radar	4.39006	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.40842	10.6787	4.82579	-0.0965141	-0.178748	lidar	0.342096	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.13104	10.7305	4.85233	-0.0730058	-0.13956	radar	2.35477	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.83736	10.7529	4.92409	-0.0666367	-0.128697	lidar	1.25846	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.55317	10.7687	4.94379	-0.0495517	-0.0936056	radar	1.95928	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.28825	10.7674	4.96852	-0.0504407	-0.0906206	lidar	0.150879	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.06131	10.8202	4.91407	-0.0178532	-0.0363403	radar	3.76587	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-015
